epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,210.443,1.02023,1.05752,1.36738,0.95351,0.75,0.945,0.47256,1.74975,2.06035,3.13709,0.0014258,0.0014258,0.0014258
31,217.008,0.97364,1.03383,1.27815,0.95351,0.75,0.945,0.47256,1.74975,2.06035,3.13709,0.001406,0.001406,0.001406
32,223.865,0.92457,1.05684,1.26494,1,0.98121,0.995,0.4738,1.30349,2.30858,2.12974,0.0013862,0.0013862,0.0013862
33,230.448,0.91237,0.96086,1.22767,0.79061,0.95307,0.945,0.56136,1.16509,1.90648,1.94496,0.0013664,0.0013664,0.0013664
34,237.086,0.87728,0.96797,1.31582,1,0.99943,0.995,0.56939,1.28125,1.61856,2.2374,0.0013466,0.0013466,0.0013466
35,243.754,0.81433,0.89909,1.20172,1,0.99943,0.995,0.56939,1.28125,1.61856,2.2374,0.0013268,0.0013268,0.0013268
36,250.409,0.96641,0.85618,1.19849,0.98977,1,0.995,0.43813,1.48049,1.63946,2.52464,0.001307,0.001307,0.001307
37,257.021,0.94882,0.97801,1.30235,0.98963,1,0.995,0.39765,1.59699,1.51153,2.8455,0.0012872,0.0012872,0.0012872
38,263.318,0.852,0.95593,1.26898,0.98927,1,0.995,0.44846,1.67107,1.34014,2.83071,0.0012674,0.0012674,0.0012674
39,270.622,0.91983,0.97596,1.25991,0.98927,1,0.995,0.44846,1.67107,1.34014,2.83071,0.0012476,0.0012476,0.0012476
40,278.859,0.92478,0.93365,1.26815,0.98479,1,0.995,0.4981,1.68528,1.22964,2.64912,0.0012278,0.0012278,0.0012278
41,285.63,0.79588,0.87575,1.20956,0.98323,1,0.995,0.51472,1.72862,1.38956,2.42336,0.001208,0.001208,0.001208
42,292.434,0.85536,0.89803,1.19148,0.94462,1,0.995,0.57707,1.58135,1.5605,2.27612,0.0011882,0.0011882,0.0011882
43,299.278,0.78781,0.8745,1.21324,0.94462,1,0.995,0.57707,1.58135,1.5605,2.27612,0.0011684,0.0011684,0.0011684
44,306.2,0.85194,0.88526,1.20145,0.88961,1,0.995,0.55891,1.504,1.22976,2.32296,0.0011486,0.0011486,0.0011486
45,312.785,0.77355,0.80094,1.19922,0.95968,1,0.995,0.51013,1.6321,1.22948,2.44485,0.0011288,0.0011288,0.0011288
46,319.327,0.84501,0.85161,1.16049,1,0.94892,0.995,0.57025,1.39788,1.28801,2.22842,0.001109,0.001109,0.001109
47,325.775,0.8133,0.83507,1.19182,1,0.94892,0.995,0.57025,1.39788,1.28801,2.22842,0.0010892,0.0010892,0.0010892
48,332.366,0.785,0.86289,1.16074,0.98951,1,0.995,0.6265,1.40633,1.1678,2.19667,0.0010694,0.0010694,0.0010694
49,339.228,0.70999,0.72633,1.10713,0.9899,1,0.995,0.58733,1.57975,1.07013,2.52547,0.0010496,0.0010496,0.0010496
50,345.779,0.86114,0.90235,1.18118,0.98976,1,0.995,0.61067,1.32305,0.94871,2.10583,0.0010298,0.0010298,0.0010298
51,352.519,0.82714,0.75829,1.14737,0.98976,1,0.995,0.61067,1.32305,0.94871,2.10583,0.00101,0.00101,0.00101
52,360.579,0.69501,0.66198,1.11605,0.98917,1,0.995,0.76663,1.04208,1.05503,1.82348,0.0009902,0.0009902,0.0009902
53,367.307,0.86748,0.79775,1.15101,0.98861,1,0.995,0.72712,0.91464,0.86043,1.56447,0.0009704,0.0009704,0.0009704
54,374.27,0.71464,0.69018,1.11695,0.98471,1,0.995,0.6585,1.24718,0.91153,1.63803,0.0009506,0.0009506,0.0009506
55,380.98,0.69773,0.68726,1.08536,0.98471,1,0.995,0.6585,1.24718,0.91153,1.63803,0.0009308,0.0009308,0.0009308
56,387.624,0.83344,0.84972,1.17982,0.98453,1,0.995,0.66512,1.2582,0.98291,1.73899,0.000911,0.000911,0.000911
57,394.172,0.73883,0.70175,1.12132,0.98783,1,0.995,0.57964,1.34017,0.83498,1.82703,0.0008912,0.0008912,0.0008912
58,400.753,0.76707,0.73348,1.10267,0.98689,1,0.995,0.52082,1.35262,0.9167,1.83624,0.0008714,0.0008714,0.0008714
59,407.484,0.73629,0.67388,1.15193,0.98689,1,0.995,0.52082,1.35262,0.9167,1.83624,0.0008516,0.0008516,0.0008516
60,414.009,0.71448,0.70868,1.1416,0.98782,1,0.995,0.63865,1.22104,0.83152,1.77061,0.0008318,0.0008318,0.0008318
61,420.661,0.75182,0.76572,1.16195,0.98845,1,0.995,0.68442,1.15258,0.75715,1.77753,0.000812,0.000812,0.000812
62,426.893,0.76752,0.68016,1.16386,0.98877,1,0.995,0.64571,1.19738,0.73273,1.93608,0.0007922,0.0007922,0.0007922
63,433.736,0.67366,0.69373,1.09704,0.98877,1,0.995,0.64571,1.19738,0.73273,1.93608,0.0007724,0.0007724,0.0007724
64,440.374,0.75698,0.78289,1.17198,0.98983,1,0.995,0.65855,1.21474,0.80066,1.97775,0.0007526,0.0007526,0.0007526
65,446.93,0.7174,0.72496,1.11868,0.98998,1,0.995,0.6645,1.24302,0.76629,1.99658,0.0007328,0.0007328,0.0007328
66,453.611,0.63711,0.58777,1.06063,0.98929,1,0.995,0.65339,1.25595,0.70688,1.9922,0.000713,0.000713,0.000713
67,460.081,0.72956,0.62825,1.11472,0.98929,1,0.995,0.65339,1.25595,0.70688,1.9922,0.0006932,0.0006932,0.0006932
68,466.72,0.78712,0.68192,1.14497,0.9885,1,0.995,0.671,1.30726,0.70978,2.12358,0.0006734,0.0006734,0.0006734
69,473.598,0.66675,0.68301,1.11851,0.9726,1,0.995,0.69575,1.27206,0.80859,2.07648,0.0006536,0.0006536,0.0006536
70,480.45,0.75902,0.66412,1.13435,0.79344,1,0.945,0.68409,1.29008,0.92217,2.14054,0.0006338,0.0006338,0.0006338
71,487.077,0.68547,0.61495,1.08101,0.79344,1,0.945,0.68409,1.29008,0.92217,2.14054,0.000614,0.000614,0.000614
72,493.79,0.7215,0.62497,1.12432,0.79674,1,0.945,0.65272,1.2119,1.08905,2.0115,0.0005942,0.0005942,0.0005942
73,500.517,0.68869,0.65746,1.08168,0.79505,1,0.895,0.63075,1.17901,1.06262,1.94837,0.0005744,0.0005744,0.0005744
74,506.972,0.65512,0.64488,1.09616,0.79073,1,0.895,0.62725,1.24997,0.98782,2.03089,0.0005546,0.0005546,0.0005546
75,513.741,0.60242,0.5574,1.05599,0.79073,1,0.895,0.62725,1.24997,0.98782,2.03089,0.0005348,0.0005348,0.0005348
76,520.329,0.62388,0.55777,1.05819,0.79038,1,0.895,0.61457,1.34216,1.00018,2.01817,0.000515,0.000515,0.000515
77,527.174,0.60213,0.61411,1.11654,0.98613,1,0.995,0.6335,1.44304,0.89137,2.09643,0.0004952,0.0004952,0.0004952
78,534.385,0.60382,0.56477,1.08234,0.98828,1,0.995,0.6335,1.48774,0.82272,2.09592,0.0004754,0.0004754,0.0004754
79,543.048,0.71174,0.66949,1.10036,0.98828,1,0.995,0.6335,1.48774,0.82272,2.09592,0.0004556,0.0004556,0.0004556
80,550.301,0.59128,0.5409,1.03899,0.99148,1,0.995,0.6335,1.51261,0.79582,2.16102,0.0004358,0.0004358,0.0004358
81,556.899,0.57054,0.53091,1.04361,0.99948,1,0.995,0.63132,1.48508,0.81132,2.17768,0.000416,0.000416,0.000416
82,563.427,0.58248,0.54303,1.04257,1,0.99507,0.995,0.63132,1.46691,0.82585,2.18928,0.0003962,0.0003962,0.0003962
83,570.027,0.57923,0.54459,1.04675,1,0.99507,0.995,0.63132,1.46691,0.82585,2.18928,0.0003764,0.0003764,0.0003764
84,576.614,0.66988,0.65661,1.07905,1,0.99677,0.995,0.615,1.47536,0.80213,2.25724,0.0003566,0.0003566,0.0003566
85,583.078,0.69115,0.61625,1.09119,1,0.99883,0.995,0.615,1.48711,0.78357,2.33721,0.0003368,0.0003368,0.0003368
86,589.581,0.53986,0.53591,1.03903,1,0.99917,0.995,0.615,1.42172,0.763,2.23185,0.000317,0.000317,0.000317
87,596.442,0.54738,0.51674,1.01975,1,0.99917,0.995,0.615,1.42172,0.763,2.23185,0.0002972,0.0002972,0.0002972
88,603.016,0.57296,0.52098,1.05189,1,0.99933,0.995,0.59217,1.38393,0.75807,2.17232,0.0002774,0.0002774,0.0002774
89,610.416,0.58826,0.54564,1.04439,0.99885,1,0.995,0.63333,1.36341,0.75744,2.15518,0.0002576,0.0002576,0.0002576
90,617.123,0.61746,0.55039,1.05157,1,0.99759,0.995,0.62725,1.35056,0.76813,2.12188,0.0002378,0.0002378,0.0002378
91,623.463,0.52594,0.76123,1.06684,1,0.99759,0.995,0.62725,1.35056,0.76813,2.12188,0.000218,0.000218,0.000218
92,629.792,0.49387,0.66635,1.0338,0.99675,1,0.995,0.62725,1.34432,0.74395,2.11051,0.0001982,0.0001982,0.0001982
93,636.491,0.47768,0.69805,1.07055,0.99554,1,0.995,0.62725,1.3586,0.80528,2.13958,0.0001784,0.0001784,0.0001784
94,642.87,0.47913,0.67473,1.07794,0.99714,1,0.995,0.61294,1.35222,0.91295,2.12201,0.0001586,0.0001586,0.0001586
95,649.278,0.43983,0.61416,1.03516,0.99714,1,0.995,0.61294,1.35222,0.91295,2.12201,0.0001388,0.0001388,0.0001388
96,656.377,0.44746,0.60973,1.00492,0.99581,1,0.995,0.59188,1.35911,0.98902,2.17,0.000119,0.000119,0.000119
97,663.202,0.40255,0.60012,1.00676,0.99628,1,0.995,0.59914,1.38004,1.05341,2.18639,9.92e-05,9.92e-05,9.92e-05
98,669.646,0.42774,0.576,0.99795,0.99768,1,0.995,0.5593,1.35541,1.05231,2.15947,7.94e-05,7.94e-05,7.94e-05
99,675.991,0.4267,0.58957,0.99446,0.99768,1,0.995,0.5593,1.35541,1.05231,2.15947,5.96e-05,5.96e-05,5.96e-05
100,682.398,0.4342,0.56806,1.00598,0.9947,1,0.995,0.5926,1.36227,1.04077,2.18689,3.98e-05,3.98e-05,3.98e-05
