epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,414.12,0.98044,0.84399,1.35198,0.87137,0.84957,0.89715,0.58595,1.28734,1.34815,1.8008,0.0013268,0.0013268,0.0013268
36,425.814,0.9607,0.8584,1.34082,0.87144,0.85005,0.89715,0.52028,1.43474,1.41166,1.8926,0.001307,0.001307,0.001307
37,437.758,0.89159,0.81075,1.2957,1,0.98357,0.995,0.49778,1.68116,1.22103,2.20973,0.0012872,0.0012872,0.0012872
38,449.595,0.8315,0.78241,1.25103,0.96354,1,0.995,0.51761,1.45904,1.15435,1.99173,0.0012674,0.0012674,0.0012674
39,461.199,0.87478,0.80219,1.28229,1,0.93075,0.995,0.51366,1.57249,0.95563,2.22917,0.0012476,0.0012476,0.0012476
40,472.593,0.87931,0.83122,1.33853,1,0.99601,0.995,0.56636,1.53584,0.90142,2.12386,0.0012278,0.0012278,0.0012278
41,484.103,0.83948,0.73765,1.24448,1,0.98625,0.995,0.52368,1.60192,1.08067,2.16052,0.001208,0.001208,0.001208
42,495.616,0.89062,0.80111,1.30573,0.96687,0.875,0.92071,0.51852,1.59932,1.2859,2.12697,0.0011882,0.0011882,0.0011882
43,507.029,0.85939,0.72517,1.26851,1,0.99797,0.995,0.55541,1.38067,1.09349,2.04835,0.0011684,0.0011684,0.0011684
44,519.169,0.82077,0.71776,1.23558,0.87491,1,0.93944,0.57626,1.60401,1.10076,2.25888,0.0011486,0.0011486,0.0011486
45,530.602,0.88375,0.71803,1.26648,1,0.96762,0.995,0.52567,1.45674,1.19747,1.99972,0.0011288,0.0011288,0.0011288
46,542.381,0.77732,0.6769,1.23831,0.88492,0.96427,0.98167,0.49406,1.42289,1.27556,1.94155,0.001109,0.001109,0.001109
47,554.008,0.77757,0.68053,1.25045,0.87738,0.89646,0.98167,0.50636,1.42352,1.28772,1.88275,0.0010892,0.0010892,0.0010892
48,566.546,0.7373,0.67849,1.1998,0.94447,1,0.995,0.53611,1.41276,1.12329,1.81892,0.0010694,0.0010694,0.0010694
49,578.201,0.83383,0.70073,1.28597,0.87922,1,0.98167,0.57521,1.41255,1.01391,1.75984,0.0010496,0.0010496,0.0010496
50,589.668,0.76525,0.72321,1.26876,0.88828,0.99448,0.98167,0.5388,1.42458,1.01886,1.80729,0.0010298,0.0010298,0.0010298
51,601.132,0.74448,0.67316,1.20895,0.86818,0.875,0.9235,0.59861,1.38011,0.74312,1.92463,0.00101,0.00101,0.00101
52,614.821,0.7328,0.68296,1.19017,0.86851,0.875,0.9075,0.57319,1.45357,0.72662,2.04667,0.0009902,0.0009902,0.0009902
53,626.204,0.73868,0.68119,1.18468,0.86739,0.875,0.8701,0.53716,1.41219,0.78548,1.99244,0.0009704,0.0009704,0.0009704
54,637.825,0.76135,0.70949,1.23723,0.79806,0.98911,0.87357,0.62385,1.19965,0.86018,1.67767,0.0009506,0.0009506,0.0009506
55,649.342,0.73669,0.63853,1.21944,0.56455,0.875,0.72141,0.46263,1.31875,1.18805,1.65678,0.0009308,0.0009308,0.0009308
56,660.776,0.73873,0.68315,1.22768,0.79667,0.98127,0.95475,0.56258,1.15962,1.19443,1.53961,0.000911,0.000911,0.000911
57,672.296,0.72166,0.68392,1.20724,0.88235,1,0.89833,0.62253,0.94992,0.86531,1.43115,0.0008912,0.0008912,0.0008912
58,683.933,0.68764,0.64114,1.15596,0.85716,0.875,0.84525,0.58585,1.01963,0.83098,1.52902,0.0008714,0.0008714,0.0008714
59,695.449,0.69043,0.62121,1.20294,0.79943,0.99677,0.89225,0.64457,1.15379,0.71632,1.65653,0.0008516,0.0008516,0.0008516
60,706.921,0.72381,0.67989,1.21657,0.79915,1,0.9085,0.66745,1.20061,0.71684,1.71388,0.0008318,0.0008318,0.0008318
61,718.409,0.67073,0.59828,1.17988,0.86126,0.875,0.96227,0.63726,1.33157,0.76926,1.9687,0.000812,0.000812,0.000812
62,730.187,0.62487,0.58943,1.1335,0.7985,0.99154,0.93975,0.57139,1.49271,0.87456,2.17396,0.0007922,0.0007922,0.0007922
63,741.739,0.66744,0.58812,1.12724,0.798,0.98875,0.93975,0.59218,1.38315,0.93967,1.94257,0.0007724,0.0007724,0.0007724
64,753.15,0.62311,0.5713,1.14316,0.78204,1,0.9235,0.60958,1.29055,0.98168,1.84525,0.0007526,0.0007526,0.0007526
65,764.642,0.65841,0.58955,1.1617,0.87074,1,0.98167,0.63639,1.33811,1.01539,1.92335,0.0007328,0.0007328,0.0007328
66,776.355,0.58376,0.58058,1.13572,0.77434,0.875,0.89977,0.59183,1.36374,0.97688,1.94615,0.000713,0.000713,0.000713
67,787.836,0.6213,0.53933,1.13922,0.87407,0.875,0.91477,0.55171,1.34242,1.22378,1.83301,0.0006932,0.0006932,0.0006932
68,799.275,0.64784,0.60757,1.13508,0.65953,1,0.87325,0.51356,1.3427,1.15386,1.80968,0.0006734,0.0006734,0.0006734
69,810.738,0.67663,0.60283,1.16937,0.96499,0.875,0.98167,0.57822,1.28948,0.96565,1.80719,0.0006536,0.0006536,0.0006536
70,822.258,0.64401,0.5805,1.12122,0.9459,0.875,0.971,0.59378,1.25469,0.88019,1.77091,0.0006338,0.0006338,0.0006338
71,833.69,0.63622,0.56615,1.13622,1,0.95344,0.995,0.62671,1.12472,0.78514,1.63861,0.000614,0.000614,0.000614
72,845.126,0.59701,0.59363,1.14031,0.868,1,0.98167,0.66641,1.08481,0.76775,1.58084,0.0005942,0.0005942,0.0005942
73,856.541,0.61368,0.55781,1.11648,0.87712,1,0.95389,0.69369,1.08964,0.81152,1.58209,0.0005744,0.0005744,0.0005744
74,867.896,0.59577,0.5417,1.09798,0.88707,0.98359,0.95389,0.69318,1.09623,0.80183,1.56489,0.0005546,0.0005546,0.0005546
75,879.619,0.5693,0.56256,1.10753,0.8843,0.95874,0.95389,0.66242,1.06171,0.80997,1.51944,0.0005348,0.0005348,0.0005348
76,891.162,0.54618,0.50792,1.05853,0.87266,0.875,0.95475,0.70586,1.10281,0.78962,1.58919,0.000515,0.000515,0.000515
77,903.443,0.58615,0.52924,1.09341,0.79606,1,0.945,0.6678,1.13937,0.90774,1.60065,0.0004952,0.0004952,0.0004952
78,915.06,0.55914,0.53218,1.08353,0.78919,1,0.945,0.67674,1.16405,0.89847,1.61614,0.0004754,0.0004754,0.0004754
79,927.032,0.57515,0.53743,1.10936,0.79682,1,0.945,0.67148,1.09393,0.9589,1.53796,0.0004556,0.0004556,0.0004556
80,938.57,0.59026,0.51078,1.08543,0.88463,1,0.96722,0.68777,1.05343,0.91232,1.51768,0.0004358,0.0004358,0.0004358
81,950.085,0.53053,0.48928,1.07059,0.88851,0.99661,0.96722,0.71129,1.02897,0.77398,1.56283,0.000416,0.000416,0.000416
82,961.647,0.53707,0.5001,1.05975,0.79007,1,0.95475,0.65695,1.07786,0.75146,1.63421,0.0003962,0.0003962,0.0003962
83,973.027,0.49288,0.4762,1.08019,0.79701,1,0.93975,0.65065,1.09862,0.72302,1.67796,0.0003764,0.0003764,0.0003764
84,984.608,0.56154,0.49063,1.12353,0.83367,0.875,0.91477,0.62625,1.06148,0.73021,1.64125,0.0003566,0.0003566,0.0003566
85,996.07,0.50432,0.47102,1.0656,0.72298,1,0.93102,0.64256,1.11111,0.75976,1.66563,0.0003368,0.0003368,0.0003368
86,1007.46,0.56798,0.48334,1.08033,0.7235,1,0.93102,0.65278,1.09182,0.80991,1.60509,0.000317,0.000317,0.000317
87,1018.81,0.49298,0.44638,1.04576,0.87349,0.86446,0.94602,0.66434,0.99688,0.7685,1.49259,0.0002972,0.0002972,0.0002972
88,1030.16,0.51626,0.46016,1.05743,0.87305,0.86133,0.94602,0.69516,0.98202,0.77044,1.48711,0.0002774,0.0002774,0.0002774
89,1041.69,0.50358,0.44884,1.07556,0.7972,0.98425,0.95475,0.71692,0.99554,0.77316,1.52626,0.0002576,0.0002576,0.0002576
90,1053.02,0.48172,0.44406,1.04252,0.7253,1,0.93338,0.71444,1.01148,0.79245,1.55169,0.0002378,0.0002378,0.0002378
91,1064.29,0.46292,0.67129,1.12928,0.7873,1,0.95475,0.66714,1.01862,0.79561,1.54857,0.000218,0.000218,0.000218
92,1075.4,0.4082,0.52026,1.08026,0.86299,1,0.96722,0.63774,1.01925,0.80411,1.53497,0.0001982,0.0001982,0.0001982
93,1086.89,0.43788,0.48103,1.08383,0.87543,1,0.96722,0.65998,1.06775,0.74814,1.57793,0.0001784,0.0001784,0.0001784
94,1098.13,0.42408,0.46396,1.08827,0.87216,1,0.98167,0.67116,1.10383,0.70034,1.62673,0.0001586,0.0001586,0.0001586
95,1109.88,0.39988,0.44336,1.04445,0.8704,1,0.98167,0.65855,1.13498,0.7298,1.6448,0.0001388,0.0001388,0.0001388
96,1121.39,0.38127,0.4182,1.04229,0.87098,1,0.98167,0.64073,1.15036,0.71945,1.64808,0.000119,0.000119,0.000119
97,1132.69,0.39274,0.43725,1.05482,1,0.99865,0.995,0.63299,1.20618,0.73397,1.67852,9.92e-05,9.92e-05,9.92e-05
98,1143.94,0.35651,0.39992,1.02202,0.95559,1,0.995,0.64561,1.2126,0.70993,1.66552,7.94e-05,7.94e-05,7.94e-05
99,1155.32,0.32926,0.37975,0.97916,1,0.99487,0.995,0.66126,1.19412,0.72069,1.65056,5.96e-05,5.96e-05,5.96e-05
100,1166.63,0.36184,0.4022,1.02844,0.87511,0.87597,0.98167,0.6589,1.16862,0.72928,1.6308,3.98e-05,3.98e-05,3.98e-05
