epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2376.48,1.21457,1.11725,1.32428,0.84243,0.77722,0.81351,0.41155,2.08721,1.66416,2.23325,0.000848969,0.000848969,0.000848969
43,2432.9,1.14248,1.04776,1.24991,0.6593,0.83636,0.81531,0.42841,1.96253,1.72992,1.9698,0.000834822,0.000834822,0.000834822
44,2493.88,1.17609,1.04757,1.26999,0.78695,0.88063,0.82167,0.41756,1.98016,1.85595,1.94917,0.000820675,0.000820675,0.000820675
45,2557.8,1.11464,1.03287,1.25001,0.7217,0.83333,0.76704,0.41104,1.95454,1.72557,2.01972,0.000806528,0.000806528,0.000806528
46,2622.94,1.11554,0.9864,1.27017,0.83401,0.66667,0.80282,0.40192,2.00972,1.80709,2.29845,0.00079238,0.00079238,0.00079238
47,2683.81,1.15032,1.05711,1.24806,0.80346,0.72222,0.78387,0.32981,2.12602,2.06408,2.32057,0.000778233,0.000778233,0.000778233
48,2739.36,1.14626,1.00613,1.28635,0.75691,0.61111,0.71776,0.38574,1.66807,1.9372,2.13207,0.000764086,0.000764086,0.000764086
49,2794.04,1.10984,0.96686,1.22407,0.74747,0.61111,0.68853,0.36347,1.8212,2.10415,2.19553,0.000749939,0.000749939,0.000749939
50,2849.6,1.08076,0.95987,1.26468,0.91436,0.64773,0.75493,0.39322,1.92421,1.71278,2.28241,0.000735792,0.000735792,0.000735792
51,2902.77,1.07828,0.93048,1.24942,0.74398,0.70829,0.75701,0.34883,2.06488,1.70463,2.32715,0.000721645,0.000721645,0.000721645
52,2958.1,1.05424,0.93083,1.21457,0.78923,0.72222,0.85816,0.38263,2.19252,1.61123,2.36824,0.000707498,0.000707498,0.000707498
53,3012.96,1.12828,0.94212,1.21878,0.70286,0.84269,0.87367,0.3857,2.09354,1.6485,2.29547,0.000693351,0.000693351,0.000693351
54,3064.98,1.08769,0.91563,1.2379,0.84871,0.77657,0.87874,0.42512,2.06499,1.51636,2.22279,0.000679204,0.000679204,0.000679204
55,3116.52,1.04573,0.90765,1.19753,0.87844,0.7377,0.84447,0.43207,1.8525,1.65006,1.83677,0.000665057,0.000665057,0.000665057
56,3169.53,0.97112,0.85583,1.18399,0.86479,0.77778,0.77905,0.43013,1.9046,1.88113,1.82082,0.000650909,0.000650909,0.000650909
57,3231.36,1.01854,0.87573,1.21363,0.89392,0.75412,0.77681,0.43962,1.80626,1.59649,1.86522,0.000636762,0.000636762,0.000636762
58,3287.85,0.97595,0.85897,1.16404,0.83842,0.70635,0.80821,0.44463,2.0303,1.66649,2.06712,0.000622615,0.000622615,0.000622615
59,3362.65,1.01977,0.86809,1.20734,0.78241,0.77778,0.8012,0.41923,1.88718,1.65154,2.01564,0.000608468,0.000608468,0.000608468
