epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,349.782,0.86273,0.86116,1.23564,0.97346,0.75,0.88786,0.40781,1.46806,1.32392,2.15937,0.0011684,0.0011684,0.0011684
44,357.326,0.90312,0.99585,1.3045,0.97222,0.75,0.945,0.5683,1.2933,1.2601,2.0922,0.0011486,0.0011486,0.0011486
45,364.79,0.85489,0.96276,1.15585,0.98167,1,0.995,0.59746,1.18696,1.0512,2.03729,0.0011288,0.0011288,0.0011288
46,372.383,0.8177,0.83756,1.21048,1,0.98464,0.995,0.69133,1.12225,1.13363,1.78498,0.001109,0.001109,0.001109
47,379.991,0.80688,0.85124,1.17172,0.97806,0.75,0.87,0.59265,1.12405,1.46133,1.69617,0.0010892,0.0010892,0.0010892
48,387.805,0.79242,0.85435,1.20044,1,0.73307,0.85611,0.56822,1.21559,1.45746,1.71424,0.0010694,0.0010694,0.0010694
49,395.354,0.83587,0.87293,1.20969,0.97978,0.75,0.85611,0.57933,1.13942,1.28507,1.64942,0.0010496,0.0010496,0.0010496
50,402.81,0.81111,0.85077,1.21552,0.76287,1,0.945,0.6745,1.12401,1.0591,1.63428,0.0010298,0.0010298,0.0010298
51,410.18,0.72898,0.90052,1.17924,1,0.98565,0.995,0.75417,1.05058,1.01848,1.48664,0.00101,0.00101,0.00101
52,417.717,0.80564,0.77564,1.18873,1,0.9856,0.995,0.78325,1.04196,1.03165,1.43004,0.0009902,0.0009902,0.0009902
53,425.195,0.70487,0.76047,1.15262,1,0.98561,0.995,0.76842,1.09668,1.17377,1.50103,0.0009704,0.0009704,0.0009704
54,432.554,0.77963,0.74372,1.17595,0.98606,0.75,0.945,0.71404,1.06059,1.2775,1.58593,0.0009506,0.0009506,0.0009506
55,440.436,0.7221,0.72872,1.17159,1,0.98598,0.995,0.67457,1.13913,1.3205,1.69177,0.0009308,0.0009308,0.0009308
56,448.03,0.74242,0.74312,1.19096,1,0.98627,0.995,0.60875,1.2874,1.32553,1.79027,0.000911,0.000911,0.000911
57,455.485,0.75189,0.70581,1.14105,1,0.98654,0.995,0.60875,1.31778,1.34367,1.85327,0.0008912,0.0008912,0.0008912
58,462.955,0.71077,0.69934,1.17228,1,0.98581,0.995,0.5965,1.34357,1.24424,1.92666,0.0008714,0.0008714,0.0008714
59,470.38,0.80248,0.82188,1.27794,1,0.98662,0.995,0.6215,1.34854,1.1846,2.04095,0.0008516,0.0008516,0.0008516
60,477.913,0.79617,0.76527,1.17262,1,0.99082,0.995,0.57167,1.30949,1.21862,2.10361,0.0008318,0.0008318,0.0008318
61,485.562,0.71615,0.6739,1.20641,0.99415,1,0.995,0.58817,1.2711,1.18816,2.12717,0.000812,0.000812,0.000812
62,493.038,0.73468,0.72176,1.13664,0.99003,1,0.995,0.61742,1.27651,1.16626,2.08254,0.0007922,0.0007922,0.0007922
63,500.494,0.65541,0.64745,1.12752,0.98906,1,0.995,0.60054,1.34422,1.13752,2.13562,0.0007724,0.0007724,0.0007724
64,508.906,0.73015,0.667,1.16293,0.9905,1,0.995,0.61309,1.38114,1.15724,2.17948,0.0007526,0.0007526,0.0007526
65,516.381,0.70243,0.7225,1.1583,1,0.98934,0.995,0.53423,1.38246,1.18424,2.14471,0.0007328,0.0007328,0.0007328
66,523.831,0.76916,0.7371,1.15038,0.98153,0.75,0.88786,0.48417,1.47615,1.16139,2.27102,0.000713,0.000713,0.000713
67,531.217,0.73767,0.7044,1.20954,0.97615,0.75,0.91167,0.48543,1.7071,1.24522,2.54236,0.0006932,0.0006932,0.0006932
68,538.959,0.66372,0.6226,1.09161,0.97336,0.75,0.91167,0.47583,1.67354,1.31884,2.61236,0.0006734,0.0006734,0.0006734
69,546.556,0.63795,0.60517,1.05993,0.97461,0.75,0.91167,0.47583,1.665,1.23435,2.74269,0.0006536,0.0006536,0.0006536
70,554.066,0.70189,0.67869,1.1056,0.79775,1,0.945,0.5183,1.58504,1.09049,2.82959,0.0006338,0.0006338,0.0006338
71,561.668,0.68937,0.66687,1.09291,1,0.9938,0.995,0.5095,1.63191,0.93222,2.92587,0.000614,0.000614,0.000614
72,569.281,0.74935,0.6631,1.12404,1,0.99691,0.995,0.52293,1.63785,0.90646,2.98724,0.0005942,0.0005942,0.0005942
73,576.816,0.64848,0.65706,1.09128,0.99466,1,0.995,0.51767,1.51955,0.89425,2.70019,0.0005744,0.0005744,0.0005744
74,584.503,0.6916,0.61836,1.09981,1,0.99504,0.995,0.56327,1.37873,0.95223,2.37265,0.0005546,0.0005546,0.0005546
75,591.897,0.67277,0.65372,1.13154,1,0.99469,0.995,0.59242,1.34046,0.88375,2.27983,0.0005348,0.0005348,0.0005348
76,599.393,0.64895,0.59914,1.12939,1,0.98991,0.995,0.6465,1.27269,0.94159,2.17662,0.000515,0.000515,0.000515
77,606.853,0.64312,0.6016,1.0858,1,0.99153,0.995,0.6465,1.38123,0.92171,2.27906,0.0004952,0.0004952,0.0004952
78,614.445,0.63616,0.55355,1.08284,1,0.98971,0.995,0.64,1.47908,0.92979,2.45901,0.0004754,0.0004754,0.0004754
79,622.136,0.60808,0.56738,1.07489,1,0.98658,0.995,0.625,1.60922,0.97816,2.53517,0.0004556,0.0004556,0.0004556
80,629.839,0.69025,0.64862,1.16937,1,0.98693,0.995,0.60528,1.64444,1.01737,2.60027,0.0004358,0.0004358,0.0004358
81,637.49,0.67044,0.58982,1.12137,1,0.98617,0.995,0.54536,1.63154,1.03008,2.51429,0.000416,0.000416,0.000416
82,645.045,0.66324,0.59366,1.09885,1,0.98572,0.995,0.609,1.55915,1.04817,2.38559,0.0003962,0.0003962,0.0003962
83,652.651,0.63765,0.64657,1.09139,1,0.98584,0.995,0.62029,1.48188,1.04222,2.28435,0.0003764,0.0003764,0.0003764
84,660.354,0.67602,0.58475,1.10895,1,0.98613,0.995,0.64156,1.3715,1.00474,2.11315,0.0003566,0.0003566,0.0003566
85,667.947,0.60399,0.59284,1.07138,1,0.98602,0.995,0.64044,1.33958,1.04756,2.04516,0.0003368,0.0003368,0.0003368
86,675.499,0.63838,0.5617,1.09933,0.98565,0.75,0.945,0.64106,1.27157,1.13248,2.00312,0.000317,0.000317,0.000317
87,683.009,0.63404,0.56262,1.07817,0.98551,0.75,0.945,0.64437,1.24431,1.13604,2.06328,0.0002972,0.0002972,0.0002972
88,690.514,0.58196,0.54451,1.06067,0.98549,0.75,0.945,0.62139,1.26851,1.16901,2.09946,0.0002774,0.0002774,0.0002774
89,698.302,0.54734,0.49374,1.08073,0.98525,0.75,0.945,0.61767,1.31249,1.14528,2.17284,0.0002576,0.0002576,0.0002576
90,705.826,0.57573,0.53668,1.05234,0.98528,0.75,0.945,0.59267,1.32529,1.13052,2.20693,0.0002378,0.0002378,0.0002378
91,713.45,0.59336,0.87565,1.10555,0.98539,0.75,0.945,0.61767,1.3618,1.09981,2.25278,0.000218,0.000218,0.000218
92,720.858,0.56051,0.77988,1.10736,0.98504,0.75,0.945,0.6385,1.37555,1.15672,2.29571,0.0001982,0.0001982,0.0001982
93,728.402,0.49926,0.8151,1.09408,0.98467,0.75,0.945,0.60457,1.43255,1.16523,2.36126,0.0001784,0.0001784,0.0001784
94,743.525,0.47864,0.67365,1.06846,0.98481,0.75,0.91167,0.55857,1.46863,1.16283,2.45813,0.0001586,0.0001586,0.0001586
95,753.8,0.52155,0.68441,1.07197,0.98413,0.75,0.945,0.58333,1.46957,1.10322,2.4896,0.0001388,0.0001388,0.0001388
96,761.543,0.4712,0.57571,0.99899,1,0.98598,0.995,0.61333,1.47263,1.05677,2.54512,0.000119,0.000119,0.000119
97,769.237,0.53573,0.70272,1.09581,1,0.9881,0.995,0.61333,1.46869,1.01369,2.57682,9.92e-05,9.92e-05,9.92e-05
98,776.828,0.46521,0.54755,1.09922,1,0.99037,0.995,0.61333,1.43904,1.02739,2.55215,7.94e-05,7.94e-05,7.94e-05
99,784.248,0.42617,0.55156,1.02217,1,0.9902,0.995,0.61333,1.43406,1.03432,2.52584,5.96e-05,5.96e-05,5.96e-05
100,791.723,0.44759,0.53884,1.01844,1,0.98996,0.995,0.61333,1.41834,1.01434,2.49191,3.98e-05,3.98e-05,3.98e-05
