epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,555.717,0.86698,0.77431,1.29193,0.88347,1,0.98167,0.57845,1.38932,0.86455,2.2398,0.0011684,0.0011684,0.0011684
44,570.506,0.88274,0.77871,1.28656,0.99365,1,0.995,0.58383,1.48711,0.87843,2.32383,0.0011486,0.0011486,0.0011486
45,585.087,0.90514,0.86252,1.32488,0.88265,1,0.96722,0.60459,1.51914,0.86164,2.26099,0.0011288,0.0011288,0.0011288
46,600.698,0.84679,0.75042,1.27665,0.79367,0.96437,0.9235,0.51233,1.39157,1.05161,1.99519,0.001109,0.001109,0.001109
47,615.61,0.76668,0.7151,1.24685,0.87994,1,0.92611,0.5828,1.37024,0.97631,1.91557,0.0010892,0.0010892,0.0010892
48,629.884,0.75862,0.71903,1.23772,0.87368,0.875,0.89225,0.56573,1.28892,1.03517,1.84606,0.0010694,0.0010694,0.0010694
49,644.774,0.79874,0.73394,1.24213,0.88434,1,0.96722,0.55128,1.26387,1.04648,1.75774,0.0010496,0.0010496,0.0010496
50,659.691,0.77329,0.6689,1.24979,0.88208,1,0.98167,0.59226,1.14207,0.91701,1.66118,0.0010298,0.0010298,0.0010298
51,673.905,0.72203,0.67995,1.21354,0.86597,0.875,0.86009,0.56608,1.25206,0.90384,1.75812,0.00101,0.00101,0.00101
52,687.977,0.74895,0.68383,1.22566,1,0.98813,0.995,0.568,1.34377,0.85795,1.9261,0.0009902,0.0009902,0.0009902
53,701.725,0.90803,0.83644,1.32803,0.87439,0.87072,0.85977,0.6107,1.32874,0.88377,1.93263,0.0009704,0.0009704,0.0009704
54,716.706,0.77809,0.67122,1.26507,0.88778,0.99001,0.96722,0.67299,1.24491,0.64971,1.78681,0.0009506,0.0009506,0.0009506
55,731.024,0.70485,0.65046,1.17091,0.99188,1,0.995,0.63119,1.17673,0.69067,1.78383,0.0009308,0.0009308,0.0009308
56,752.937,0.70143,0.63259,1.20004,0.97738,1,0.995,0.56454,1.29266,0.71102,1.94592,0.000911,0.000911,0.000911
