epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1102.25,0.62466,0.57939,1.12143,0.98422,1,0.995,0.63178,1.1472,0.72031,1.72295,0.0004754,0.0004754,0.0004754
79,1116.09,0.57975,0.5223,1.09754,0.98093,1,0.995,0.65254,1.12101,0.66789,1.69198,0.0004556,0.0004556,0.0004556
80,1129.89,0.59465,0.5221,1.10078,0.96299,1,0.995,0.69998,1.08186,0.72879,1.65837,0.0004358,0.0004358,0.0004358
81,1143.86,0.63734,0.55664,1.1198,0.96941,1,0.995,0.6855,1.0933,0.65824,1.74405,0.000416,0.000416,0.000416
82,1157.79,0.59295,0.51749,1.13916,0.99035,1,0.995,0.703,1.05492,0.64213,1.73344,0.0003962,0.0003962,0.0003962
83,1171.78,0.6338,0.55995,1.13106,0.99114,1,0.995,0.67706,1.07012,0.6314,1.70963,0.0003764,0.0003764,0.0003764
84,1185.72,0.54531,0.48111,1.08276,0.98748,1,0.995,0.65267,1.07207,0.71439,1.72199,0.0003566,0.0003566,0.0003566
85,1199.57,0.58214,0.51291,1.08438,1,0.98573,0.995,0.66467,1.07769,0.74171,1.73348,0.0003368,0.0003368,0.0003368
86,1213.49,0.58452,0.52009,1.08762,0.97595,0.9,0.98591,0.65468,1.10405,0.71353,1.76726,0.000317,0.000317,0.000317
87,1227.8,0.54943,0.50677,1.08473,1,0.98241,0.995,0.67971,1.07925,0.68764,1.75995,0.0002972,0.0002972,0.0002972
88,1241.8,0.5776,0.52943,1.13343,0.99257,1,0.995,0.7145,1.01871,0.60312,1.70338,0.0002774,0.0002774,0.0002774
89,1255.71,0.47721,0.46516,1.05188,0.99425,1,0.995,0.70839,0.99297,0.56073,1.65961,0.0002576,0.0002576,0.0002576
90,1269.64,0.49257,0.48311,1.05702,0.99462,1,0.995,0.72525,0.98843,0.57294,1.6301,0.0002378,0.0002378,0.0002378
91,1284.34,0.53246,0.60888,1.13305,0.99453,1,0.995,0.73689,1.00403,0.58231,1.65947,0.000218,0.000218,0.000218
92,1298.13,0.48665,0.57855,1.10411,0.99421,1,0.995,0.71414,1.06962,0.61237,1.73605,0.0001982,0.0001982,0.0001982
93,1312.11,0.44808,0.43786,1.11369,0.99431,1,0.995,0.65839,1.10435,0.60284,1.83567,0.0001784,0.0001784,0.0001784
94,1325.85,0.40533,0.42296,1.03363,0.99447,1,0.995,0.63717,1.10059,0.59892,1.85816,0.0001586,0.0001586,0.0001586
95,1339.37,0.40535,0.45854,1.05489,0.99445,1,0.995,0.63843,1.0942,0.58095,1.85785,0.0001388,0.0001388,0.0001388
96,1355.17,0.43738,0.41564,1.10154,0.99453,1,0.995,0.67222,1.05267,0.57544,1.80021,0.000119,0.000119,0.000119
97,1371.01,0.42109,0.40077,1.05334,0.99418,1,0.995,0.67028,1.03903,0.58578,1.76425,9.92e-05,9.92e-05,9.92e-05
98,1387.87,0.4022,0.39319,1.03562,0.99054,1,0.995,0.66578,1.02788,0.59908,1.74433,7.94e-05,7.94e-05,7.94e-05
99,1403.57,0.33604,0.36077,1.00693,0.98912,1,0.995,0.66578,1.02426,0.59288,1.7439,5.96e-05,5.96e-05,5.96e-05
100,1419,0.37287,0.36373,0.99376,0.98809,1,0.995,0.66578,1.0258,0.61478,1.73997,3.98e-05,3.98e-05,3.98e-05
