epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,317.719,0.8376,0.79212,1.19477,0.98154,1,0.995,0.76667,1.16653,0.91942,1.93343,0.0011486,0.0011486,0.0011486
45,325.316,0.794,0.76404,1.15038,1,0.96703,0.995,0.73767,1.0529,0.91983,1.73393,0.0011288,0.0011288,0.0011288
46,332.253,0.7818,0.74684,1.17333,1,0.96703,0.995,0.73767,1.0529,0.91983,1.73393,0.001109,0.001109,0.001109
47,339.863,0.80559,0.82818,1.2089,1,0.98616,0.995,0.75825,1.09129,0.92035,1.72592,0.0010892,0.0010892,0.0010892
48,346.885,0.84699,0.81655,1.21999,1,0.98,0.995,0.66525,1.27641,1.0225,1.91429,0.0010694,0.0010694,0.0010694
49,354.366,0.84489,0.76757,1.2249,0.79613,0.98064,0.945,0.55925,1.33275,1.07038,2.00922,0.0010496,0.0010496,0.0010496
50,361.473,0.7734,0.73956,1.17821,1,0.99105,0.995,0.66512,1.13558,1.05662,1.72124,0.0010298,0.0010298,0.0010298
51,368.622,0.82482,0.73003,1.21244,0.98436,1,0.995,0.6787,1.05349,1.02843,1.54719,0.00101,0.00101,0.00101
52,375.48,0.84879,0.7837,1.25615,0.98419,1,0.995,0.64013,1.20837,1.37473,1.62144,0.0009902,0.0009902,0.0009902
53,382.312,0.83915,0.79001,1.20273,0.98462,1,0.995,0.6049,1.25164,1.4411,1.57787,0.0009704,0.0009704,0.0009704
54,389.867,0.78099,0.77683,1.15797,0.98462,1,0.995,0.6049,1.25164,1.4411,1.57787,0.0009506,0.0009506,0.0009506
55,396.845,0.78545,0.70221,1.16816,1,0.96291,0.995,0.56729,1.16487,1.53627,1.49294,0.0009308,0.0009308,0.0009308
56,404.118,0.74107,0.69765,1.15132,0.98627,1,0.995,0.61138,1.05052,1.36638,1.38454,0.000911,0.000911,0.000911
57,411.61,0.83629,0.74929,1.18762,0.95341,1,0.995,0.696,0.98363,1.15604,1.29477,0.0008912,0.0008912,0.0008912
58,420.034,0.78352,0.74485,1.16869,1,0.9861,0.995,0.65404,1.03427,1.18711,1.36087,0.0008714,0.0008714,0.0008714
59,427.147,0.77693,0.70621,1.17215,1,0.98617,0.995,0.63542,1.09105,1.12184,1.38632,0.0008516,0.0008516,0.0008516
60,434.223,0.74955,0.71847,1.1582,1,0.98885,0.995,0.7085,1.04978,1.01126,1.37144,0.0008318,0.0008318,0.0008318
61,441.298,0.64192,0.61785,1.0964,0.99939,1,0.995,0.7585,1.06653,0.83699,1.38703,0.000812,0.000812,0.000812
62,448.252,0.73487,0.70294,1.14062,0.99939,1,0.995,0.7585,1.06653,0.83699,1.38703,0.0007922,0.0007922,0.0007922
63,455.817,0.81557,0.66313,1.15408,0.99266,1,0.995,0.7295,1.13575,0.76657,1.50124,0.0007724,0.0007724,0.0007724
64,462.845,0.73152,0.71535,1.17788,0.9885,1,0.995,0.73767,1.18723,0.72267,1.71504,0.0007526,0.0007526,0.0007526
65,469.882,0.73044,0.62209,1.12966,0.98648,1,0.995,0.70017,1.28105,0.87597,1.92629,0.0007328,0.0007328,0.0007328
66,476.99,0.70032,0.64946,1.16445,0.98666,1,0.995,0.64632,1.35827,0.87774,1.97955,0.000713,0.000713,0.000713
67,484.099,0.72103,0.65606,1.1049,0.98797,1,0.995,0.61529,1.50848,0.73651,2.2103,0.0006932,0.0006932,0.0006932
