epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.53617,1.44986,3.33527,1.86397,0.00326,1,0.10102,0.05415,1.03997,3.15884,1.81419,7.145e-05,7.145e-05,7.145e-05
2,6.84499,1.2726,3.40292,1.78655,0.00332,1,0.23454,0.11843,1.14348,3.14014,1.78949,0.000155634,0.000155634,0.000155634
3,9.36271,1.32797,3.00426,1.89149,0.0033,1,0.21085,0.09042,1.60993,3.18321,2.23457,0.00023812,0.00023812,0.00023812
4,11.4676,1.0543,2.57744,1.55882,0.00328,1,0.15153,0.06444,1.61695,3.20262,2.32405,0.000318909,0.000318909,0.000318909
5,13.0719,0.99447,2.29676,1.54043,0.00271,0.77778,0.2536,0.09925,2.10612,3.27619,2.74178,0.000397999,0.000397999,0.000397999
6,14.9267,1.14629,2.34461,1.63074,0.00311,0.88889,0.32322,0.19062,1.5985,3.08666,2.07422,0.000475393,0.000475393,0.000475393
7,16.6248,1.35795,2.41418,1.99229,0.00352,1,0.42838,0.20983,1.87611,3.04922,2.85737,0.000551088,0.000551088,0.000551088
8,18.2667,0.94593,2.05325,1.47935,0.00315,0.94444,0.46188,0.2675,1.53022,2.79454,2.4285,0.000625086,0.000625086,0.000625086
9,19.9517,1.04447,1.89691,1.57167,0.0027,0.83333,0.13646,0.04771,1.82686,2.91176,2.89554,0.000697386,0.000697386,0.000697386
10,22.2957,0.98573,1.81523,1.49282,0.34976,0.33333,0.29265,0.19411,1.64057,2.67114,2.52592,0.000767989,0.000767989,0.000767989
11,24.7285,0.94094,1.75173,1.44125,0.08145,0.17473,0.12778,0.06524,2.26332,3.08075,3.03768,0.000836894,0.000836894,0.000836894
12,26.5708,0.94539,1.80029,1.48079,0.19124,0.16667,0.13768,0.02541,2.32804,3.37668,2.94664,0.000904101,0.000904101,0.000904101
13,28.1752,1.01806,1.82025,1.60545,0.12733,0.32774,0.10175,0.05561,2.6157,3.77358,3.55386,0.000969611,0.000969611,0.000969611
14,29.8868,0.99469,1.60971,1.50825,0.51299,0.16667,0.09036,0.02703,2.83521,3.94036,4.07582,0.00103342,0.00103342,0.00103342
15,31.8436,0.98406,1.63254,1.55996,0.52098,0.16667,0.10031,0.03368,2.59508,3.74767,3.79806,0.00109554,0.00109554,0.00109554
16,33.4624,1.00615,1.64489,1.5159,0.19377,0.21683,0.11338,0.05116,2.42896,3.08456,3.42401,0.00115595,0.00115595,0.00115595
17,35.0865,0.98821,1.60231,1.46531,0.18683,0.27778,0.13663,0.06495,2.34952,3.12745,3.28003,0.00120265,0.00120265,0.00120265
18,37.3036,0.91768,1.82106,1.42657,0.75452,0.16667,0.08603,0.02848,2.52472,3.74961,3.48872,0.0011885,0.0011885,0.0011885
19,39.8738,0.89769,1.58786,1.48381,0.19992,0.46893,0.27766,0.05522,2.63635,3.52999,3.87631,0.00117435,0.00117435,0.00117435
20,41.585,0.95924,1.62707,1.45481,0.15418,0.38358,0.22439,0.0862,2.54626,3.528,3.61424,0.00116021,0.00116021,0.00116021
21,43.113,0.87507,1.3782,1.36382,0.9128,0.15894,0.23922,0.09964,2.416,3.0599,3.13335,0.00114606,0.00114606,0.00114606
22,44.7225,0.80672,1.46297,1.38706,0.37555,0.32257,0.31902,0.12935,2.54255,3.14197,3.20821,0.00113191,0.00113191,0.00113191
23,46.2749,0.92302,1.35688,1.52605,0.4936,0.33333,0.3641,0.14651,2.45407,2.95618,3.15463,0.00111776,0.00111776,0.00111776
24,47.8628,0.82392,1.22629,1.32156,0.80352,0.33333,0.43226,0.20106,2.1549,2.92742,3.0177,0.00110362,0.00110362,0.00110362
25,49.5444,0.90348,1.39371,1.41942,0.7331,0.22222,0.29531,0.17511,2.2987,2.99123,3.45753,0.00108947,0.00108947,0.00108947
26,51.5072,0.76862,1.22687,1.30551,0.75555,0.33333,0.42833,0.17397,1.9843,2.84835,3.04797,0.00107532,0.00107532,0.00107532
27,53.87,0.95501,1.41514,1.44633,0.7778,0.28991,0.43145,0.26572,1.85699,2.69538,2.88873,0.00106118,0.00106118,0.00106118
28,55.9109,0.75195,1.29324,1.29102,0.64272,0.53269,0.55177,0.29451,1.87525,2.72846,3.07018,0.00104703,0.00104703,0.00104703
29,57.5844,1.18824,2.10691,1.58789,0.86128,0.43955,0.56015,0.28768,1.78534,2.58026,2.84392,0.00103288,0.00103288,0.00103288
30,59.3292,0.66638,2.41849,1.09634,0.36201,0.66667,0.44355,0.22111,1.95664,2.79374,3.46539,0.00101873,0.00101873,0.00101873
31,60.9,1.32029,1.89922,1.81781,0.26435,0.66667,0.36388,0.18351,2.12198,2.56993,3.70103,0.00100459,0.00100459,0.00100459
32,62.4649,0.66669,1.1163,1.23748,0.38314,0.66667,0.44079,0.17256,2.28086,2.82244,3.89918,0.00099044,0.00099044,0.00099044
33,64.0398,0.95813,2.00462,1.48006,0.6582,0.53225,0.57592,0.26138,2.2174,2.50494,3.74984,0.000976293,0.000976293,0.000976293
34,66.6346,0.94369,1.28194,1.39366,0.67177,0.44444,0.45752,0.21641,2.31968,2.29589,3.73184,0.000962146,0.000962146,0.000962146
35,68.9098,0.85642,1.1734,1.30194,0.42992,0.61111,0.33581,0.13818,2.27544,2.58236,3.45122,0.000947999,0.000947999,0.000947999
36,71.1144,0.71495,1.37171,1.23088,0.32885,0.34566,0.32859,0.10045,2.30588,2.58197,3.34347,0.000933851,0.000933851,0.000933851
37,72.6186,0.67007,1.04893,1.21234,0.37817,0.31847,0.27395,0.1131,2.38318,2.55608,3.33397,0.000919704,0.000919704,0.000919704
38,74.1713,1.25415,1.76023,1.76181,0.32406,0.38889,0.34755,0.14345,2.44887,2.45396,3.28131,0.000905557,0.000905557,0.000905557
39,75.7408,0.81954,1.26597,1.31582,0.71773,0.37479,0.43165,0.23578,2.3725,2.43679,3.27856,0.00089141,0.00089141,0.00089141
40,77.22,0.72794,0.98723,1.22429,0.39436,0.42577,0.33577,0.16768,2.41874,2.51118,3.28273,0.000877263,0.000877263,0.000877263
41,78.9119,0.865,1.11851,1.37013,0.34957,0.39817,0.29166,0.12419,2.44461,2.59007,3.14733,0.000863116,0.000863116,0.000863116
42,80.6713,0.7513,1.12851,1.32487,0.45085,0.27778,0.31656,0.13287,2.31946,2.66687,3.07969,0.000848969,0.000848969,0.000848969
43,82.8255,0.75298,1.02143,1.30249,0.38786,0.27778,0.33188,0.18246,2.14077,2.60007,3.11836,0.000834822,0.000834822,0.000834822
44,85.4493,0.65237,1.40541,1.26283,0.79197,0.27778,0.39259,0.15741,2.25775,2.32441,3.27696,0.000820675,0.000820675,0.000820675
45,86.9968,1.41436,1.76443,1.76011,0.90996,0.27778,0.3797,0.17832,2.24128,2.27914,3.24506,0.000806528,0.000806528,0.000806528
46,88.5945,0.8277,0.9927,1.30188,0.6211,0.38889,0.44877,0.22167,2.22606,2.27369,3.26398,0.00079238,0.00079238,0.00079238
