epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,150.92,0.49643,0.56602,1.08121,0.69468,0.69354,0.68127,0.42279,1.75125,1.98357,2.83446,0.000367967,0.000367967,0.000367967
77,152.578,0.48,0.57014,1.07379,0.80242,0.54692,0.65698,0.42135,1.73886,1.88565,2.76988,0.00035382,0.00035382,0.00035382
78,154.295,0.50069,0.58792,1.08364,0.81215,0.68265,0.70688,0.4101,1.8009,2.05643,2.77699,0.000339673,0.000339673,0.000339673
79,156.218,0.52309,0.59293,1.08453,0.81278,0.68196,0.71051,0.43132,1.76425,1.92297,2.75202,0.000325526,0.000325526,0.000325526
80,158.892,0.47887,0.56725,1.11966,0.79877,0.66103,0.68715,0.45333,1.62831,1.9004,2.75105,0.000311379,0.000311379,0.000311379
81,161.207,0.52445,0.66519,1.14635,0.79121,0.67487,0.70075,0.39027,1.7313,1.93448,2.78191,0.000297232,0.000297232,0.000297232
82,162.979,0.49532,0.59157,1.10694,0.79773,0.67768,0.7114,0.2927,1.88313,1.94608,2.84008,0.000283085,0.000283085,0.000283085
83,164.631,0.47055,0.60956,1.10565,0.78446,0.67979,0.72294,0.29417,1.87773,1.91236,2.82188,0.000268938,0.000268938,0.000268938
84,166.329,0.47542,0.55457,1.07165,0.75814,0.66291,0.78667,0.43819,1.8465,1.7721,2.79758,0.000254791,0.000254791,0.000254791
85,167.987,0.44406,0.54721,1.07845,0.75348,0.6742,0.79219,0.43968,1.81993,1.69815,2.76622,0.000240644,0.000240644,0.000240644
86,169.631,0.50179,0.61426,1.1115,0.76946,0.56429,0.77073,0.47,1.83443,1.60258,2.79694,0.000226497,0.000226497,0.000226497
87,171.706,0.45677,0.5686,1.08867,0.72444,0.59521,0.77068,0.47267,1.84231,1.55133,2.86973,0.000212349,0.000212349,0.000212349
88,174.277,0.43331,0.52151,1.05211,0.73047,0.64129,0.79633,0.47747,1.80057,1.42633,2.91629,0.000198202,0.000198202,0.000198202
89,176.54,0.44155,0.55256,1.0654,0.73097,0.64593,0.78793,0.48528,1.79002,1.54241,2.93492,0.000184055,0.000184055,0.000184055
90,178.246,0.48238,0.56717,1.07932,0.80252,0.64864,0.774,0.48715,1.82661,1.65225,2.98138,0.000169908,0.000169908,0.000169908
91,181.53,0.47334,0.84305,1.17472,0.82957,0.63889,0.78933,0.48868,1.78951,1.7174,2.91736,0.000155761,0.000155761,0.000155761
92,183.788,0.39863,0.73974,1.09963,0.82458,0.66951,0.75944,0.48367,1.80297,1.7764,2.92014,0.000141614,0.000141614,0.000141614
93,185.508,0.36023,0.67779,1.01593,0.82156,0.68688,0.69591,0.45808,1.81024,1.74963,2.94717,0.000127467,0.000127467,0.000127467
94,187.844,0.3628,0.63645,1.04757,0.81478,0.71701,0.69253,0.45442,1.81979,1.71932,3.03982,0.00011332,0.00011332,0.00011332
95,190.479,0.34357,0.64647,1.05012,0.80034,0.73604,0.6926,0.44898,1.83629,1.65349,3.01557,9.91726e-05,9.91726e-05,9.91726e-05
96,192.296,0.32052,0.61589,1.03186,0.83974,0.74679,0.69192,0.46831,1.80864,1.62471,2.95397,8.50255e-05,8.50255e-05,8.50255e-05
97,194.061,0.33336,0.58505,1.03337,0.84906,0.75,0.69233,0.46761,1.79653,1.647,2.93501,7.08784e-05,7.08784e-05,7.08784e-05
98,195.751,0.33486,0.57898,1.06583,0.85573,0.75,0.69251,0.46765,1.76691,1.68444,2.89843,5.67313e-05,5.67313e-05,5.67313e-05
99,197.326,0.32978,0.56806,1.03839,0.85768,0.75,0.6926,0.46767,1.75286,1.69688,2.88031,4.25842e-05,4.25842e-05,4.25842e-05
100,198.985,0.31053,0.52626,1.01206,0.85479,0.74935,0.69248,0.46057,1.72574,1.7099,2.81181,2.84371e-05,2.84371e-05,2.84371e-05
