epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9541,1.19621,2.34799,1.6143,0.00333,1,0.60179,0.28531,0.95007,2.95584,1.54648,0.00024,0.00024,0.00024
2,26.629,1.16338,1.73162,1.59904,0.00333,1,0.81576,0.35839,1.07343,2.7443,1.76562,0.00049505,0.00049505,0.00049505
3,39.2079,1.10734,1.71279,1.55579,0.05853,1,0.77119,0.33366,1.14714,2.74802,1.90142,0.000744952,0.000744952,0.000744952
4,51.6499,1.15142,1.53078,1.58465,0.36147,0.25,0.16301,0.07344,2.50389,3.26424,2.9595,0.000989706,0.000989706,0.000989706
5,64.8602,1.05133,1.42976,1.47501,0.16446,0.25,0.07871,0.02573,2.24841,4.89656,3.47927,0.00122931,0.00122931,0.00122931
6,77.0016,1.23015,1.49149,1.57493,0.55321,0.625,0.63909,0.25344,1.99672,3.16839,2.97367,0.00146377,0.00146377,0.00146377
7,90.3956,1.17812,1.44692,1.58993,0.54036,0.75,0.4619,0.14735,2.38649,3.01777,3.46897,0.00169308,0.00169308,0.00169308
8,103.898,1.19446,1.52585,1.58325,0.61556,0.60297,0.47681,0.17151,2.40365,3.07344,3.09704,0.0018614,0.0018614,0.0018614
9,117.462,1.23324,1.44859,1.59682,0.36264,0.5,0.25353,0.1281,2.00433,3.37412,2.81931,0.0018416,0.0018416,0.0018416
10,130.858,1.33074,1.40292,1.64589,0.48979,0.375,0.26376,0.11477,2.17274,4.47239,3.29252,0.0018218,0.0018218,0.0018218
11,143.519,1.19091,1.34775,1.54491,0.25307,0.375,0.12274,0.04976,2.55366,4.4997,3.31353,0.001802,0.001802,0.001802
12,157.41,1.11894,1.25803,1.48785,0.66018,0.75,0.7459,0.3575,1.82463,2.50211,3.1514,0.0017822,0.0017822,0.0017822
13,169.855,1.15358,1.25044,1.54691,0.74082,0.75,0.74238,0.39772,1.57647,2.89663,2.7461,0.0017624,0.0017624,0.0017624
14,183.34,1.11667,1.20652,1.49139,0.41313,0.625,0.42132,0.11868,1.95585,4.34688,2.94019,0.0017426,0.0017426,0.0017426
15,195.695,1.19923,1.25441,1.59432,0.72118,0.75,0.71644,0.24601,1.90054,2.62977,3.1691,0.0017228,0.0017228,0.0017228
16,207.952,1.21543,1.21464,1.56531,0.61066,0.625,0.63726,0.26787,1.66043,2.73819,2.77645,0.001703,0.001703,0.001703
17,219.975,1.11806,1.12133,1.47183,0.57747,0.875,0.60857,0.27367,1.96855,1.78814,2.98735,0.0016832,0.0016832,0.0016832
18,231.982,1.12815,1.19456,1.51958,0.59788,0.5,0.48673,0.16737,2.21389,2.46377,2.85995,0.0016634,0.0016634,0.0016634
19,244.688,1.1723,1.11518,1.50705,0.35166,0.61114,0.35062,0.17364,1.82956,2.63516,2.53947,0.0016436,0.0016436,0.0016436
20,257.785,0.95813,1.11095,1.40065,0.68777,0.875,0.85818,0.46155,1.52869,1.60093,2.33241,0.0016238,0.0016238,0.0016238
21,271.361,0.9594,1.0612,1.39272,0.9621,0.875,0.96227,0.4797,1.55818,1.49847,2.57183,0.001604,0.001604,0.001604
22,283.521,0.99469,1.04017,1.41215,1,0.99133,0.995,0.42742,1.80714,1.16494,2.67533,0.0015842,0.0015842,0.0015842
23,296.01,1.08892,1.09712,1.43581,0.86925,0.875,0.8456,0.46648,1.697,1.12756,2.34079,0.0015644,0.0015644,0.0015644
24,308.291,1.079,1.04319,1.50765,0.86648,0.875,0.8765,0.48436,1.67482,1.28541,2.48882,0.0015446,0.0015446,0.0015446
