epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1199.46,0.74472,0.86012,1.27004,0.72857,0.81525,0.86955,0.61822,1.53321,1.7971,2.53404,0.000848969,0.000848969,0.000848969
43,1227.8,0.78304,1.00255,1.36194,0.91695,0.86111,0.90538,0.5662,1.45555,1.48934,2.44165,0.000834822,0.000834822,0.000834822
44,1256.32,0.69657,0.77801,1.25623,0.84371,0.91667,0.93179,0.54231,1.41912,1.30285,2.48193,0.000820675,0.000820675,0.000820675
45,1307.7,0.6688,0.79328,1.25596,0.83166,0.94444,0.98167,0.58047,1.57929,1.17831,2.8184,0.000806528,0.000806528,0.000806528
46,1347.51,0.71841,0.91003,1.28014,0.75823,0.79058,0.89264,0.39864,1.87308,1.58028,3.01275,0.00079238,0.00079238,0.00079238
47,1382.71,0.65928,0.71367,1.2068,0.55015,0.69444,0.59681,0.32033,1.70829,1.89842,2.79125,0.000778233,0.000778233,0.000778233
48,1411.79,0.66396,0.82828,1.21507,0.71013,0.73836,0.68738,0.37834,1.42918,1.76165,2.24556,0.000764086,0.000764086,0.000764086
49,1439.13,0.65929,0.7584,1.21832,0.79117,0.80556,0.71337,0.461,1.29885,1.56973,2.0935,0.000749939,0.000749939,0.000749939
50,1466.9,0.70222,0.78635,1.23707,0.90095,0.77684,0.91357,0.42206,1.73008,1.43656,2.75923,0.000735792,0.000735792,0.000735792
51,1494.44,0.67223,0.7508,1.23246,0.96896,0.86111,0.915,0.38723,1.69017,1.35675,2.66522,0.000721645,0.000721645,0.000721645
52,1524.48,0.65078,0.72677,1.22168,0.89242,0.86864,0.97833,0.51122,1.53506,1.16375,2.45594,0.000707498,0.000707498,0.000707498
53,1557.35,0.66809,0.7059,1.22365,0.9092,0.84089,0.97071,0.53234,1.40615,1.19028,2.41819,0.000693351,0.000693351,0.000693351
54,1588.93,0.64885,0.7238,1.19523,0.83965,0.86645,0.94341,0.53979,1.39643,1.20555,2.42791,0.000679204,0.000679204,0.000679204
55,1639.87,0.64314,0.66742,1.1847,0.94413,0.80556,0.96262,0.5325,1.42903,1.10754,2.58272,0.000665057,0.000665057,0.000665057
56,1684.64,0.63322,0.6886,1.18791,0.89168,0.80568,0.96262,0.52188,1.38252,1.13893,2.57113,0.000650909,0.000650909,0.000650909
57,1715.85,0.60276,0.68637,1.16898,0.89629,0.81999,0.93762,0.5034,1.43867,1.3759,2.52246,0.000636762,0.000636762,0.000636762
58,1754.35,0.63567,0.71118,1.17502,0.88327,0.81101,0.93762,0.54389,1.23844,1.28063,2.32935,0.000622615,0.000622615,0.000622615
59,1791.31,0.62006,0.70992,1.18632,0.93696,0.78582,0.90334,0.65852,1.12141,1.38959,2.20631,0.000608468,0.000608468,0.000608468
60,1823.75,0.63526,0.68365,1.20268,0.94473,0.80556,0.88545,0.52421,1.40051,1.30012,2.30574,0.000594321,0.000594321,0.000594321
61,1876.81,0.59458,0.69895,1.18184,0.89789,0.86111,0.89219,0.49217,1.43051,1.2533,2.4463,0.000580174,0.000580174,0.000580174
62,1914,0.57543,0.62317,1.15426,0.88075,0.86497,0.89506,0.52633,1.23502,1.34638,2.3078,0.000566027,0.000566027,0.000566027
