epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,589.271,0.7649,1.03815,1.21604,0.54511,0.625,0.58914,0.32086,1.88838,2.09236,2.69678,0.00108938,0.00108938,0.00108938
37,603.408,0.76619,0.7823,1.17808,0.63701,0.6222,0.56565,0.28861,1.84776,2.0526,2.44093,0.00107288,0.00107288,0.00107288
38,617.878,0.68145,0.72993,1.16313,0.37376,0.5,0.53255,0.22573,1.79486,2.22844,2.43427,0.00105638,0.00105638,0.00105638
39,633.062,0.69841,0.75792,1.15059,0.48349,0.84538,0.65611,0.39117,1.58843,1.74686,2.36188,0.00103987,0.00103987,0.00103987
40,647.584,0.69725,0.74171,1.15709,0.97704,0.625,0.86286,0.46318,1.58352,1.53148,2.36286,0.00102337,0.00102337,0.00102337
41,662.254,0.79941,0.78042,1.21091,0.65832,0.68786,0.77567,0.38201,1.74576,1.9141,2.48365,0.00100687,0.00100687,0.00100687
42,677.017,0.73513,0.80897,1.1784,0.56407,0.625,0.50291,0.22499,1.7116,2.32957,2.49478,0.000990365,0.000990365,0.000990365
43,691.919,0.76316,0.87907,1.22553,0.73733,0.59614,0.56092,0.31442,1.75122,2.14779,2.35688,0.000973861,0.000973861,0.000973861
44,706.493,0.67331,0.68877,1.13407,0.73798,0.5,0.56374,0.30402,1.73111,2.00216,2.35904,0.000957358,0.000957358,0.000957358
45,721.435,0.72119,0.75131,1.22244,0.98368,0.375,0.48744,0.29735,1.71024,1.74965,2.60913,0.000940855,0.000940855,0.000940855
46,735.952,0.74156,0.80559,1.2067,0.65495,0.5,0.60765,0.33172,2.12749,1.64403,3.17762,0.000924352,0.000924352,0.000924352
47,750.305,0.65762,0.74852,1.1439,0.57607,0.5,0.52544,0.26264,2.4259,2.04258,3.56531,0.000907848,0.000907848,0.000907848
48,765.039,0.67875,0.69507,1.10871,0.68837,0.5,0.58806,0.28057,2.45796,2.18628,3.4861,0.000891345,0.000891345,0.000891345
49,779.816,0.67632,0.68625,1.13437,0.75457,0.61287,0.68319,0.26711,2.3715,2.20531,3.26276,0.000874842,0.000874842,0.000874842
50,794.237,0.8787,1.48402,1.41338,0.70132,0.625,0.62086,0.22048,2.51772,2.54101,3.40872,0.000858338,0.000858338,0.000858338
51,808.293,0.71716,0.75016,1.18499,0.68524,0.5,0.60897,0.25292,2.36764,2.47639,3.47742,0.000841835,0.000841835,0.000841835
52,824.785,0.79578,0.98622,1.21557,0.748,0.625,0.68229,0.31008,2.21329,2.00925,3.42443,0.000825332,0.000825332,0.000825332
53,839.781,0.68615,0.67367,1.15614,0.95433,0.625,0.67376,0.34744,2.22258,1.82627,3.2694,0.000808828,0.000808828,0.000808828
54,854.615,0.75446,0.80315,1.19834,0.65323,0.625,0.5102,0.28097,2.09989,1.62305,2.89196,0.000792325,0.000792325,0.000792325
55,869.021,0.69435,0.72076,1.17728,0.6947,0.5,0.56455,0.32873,2.15667,1.51914,2.93344,0.000775822,0.000775822,0.000775822
56,883.922,0.75532,0.65107,1.1744,0.62795,0.625,0.60296,0.36266,1.81871,1.59234,2.47006,0.000759318,0.000759318,0.000759318
57,898.038,0.67048,0.62231,1.13291,0.64428,0.625,0.59133,0.35286,1.67081,1.64206,2.37317,0.000742815,0.000742815,0.000742815
58,912.604,0.65696,0.7401,1.16902,0.85548,0.875,0.945,0.50556,1.44322,1.39891,2.15195,0.000726312,0.000726312,0.000726312
59,927.429,0.59166,0.60055,1.11397,0.8821,0.91453,0.97,0.54004,1.40466,1.33252,2.18198,0.000709809,0.000709809,0.000709809
60,942.036,0.61584,0.58306,1.10758,0.78774,0.875,0.88667,0.48177,1.26167,1.33894,1.90997,0.000693305,0.000693305,0.000693305
61,959.776,0.60506,0.53875,1.12183,0.94735,0.85059,0.97,0.62297,1.19988,1.18652,1.75931,0.000676802,0.000676802,0.000676802
62,974.283,0.66939,0.63779,1.11213,0.93761,0.77452,0.9325,0.61492,1.3327,1.23241,1.89024,0.000660299,0.000660299,0.000660299
63,990.774,0.5586,0.55105,1.08318,0.91222,0.75,0.82687,0.47698,1.47262,1.5018,1.96125,0.000643795,0.000643795,0.000643795
64,1005.52,0.599,0.53526,1.08651,0.92383,0.625,0.72795,0.48001,1.50227,1.43116,2.00141,0.000627292,0.000627292,0.000627292
65,1019.73,0.58928,0.56557,1.06273,0.94931,0.75,0.89976,0.4537,1.54075,1.32905,2.10364,0.000610789,0.000610789,0.000610789
66,1033.37,0.56892,0.56102,1.05866,0.80735,0.86606,0.92,0.44368,1.54548,1.31128,2.17232,0.000594286,0.000594286,0.000594286
67,1047.18,0.53459,0.52441,1.05716,0.83161,0.8703,0.92,0.44343,1.53141,1.3031,2.28898,0.000577782,0.000577782,0.000577782
68,1062.07,0.61433,0.65424,1.15663,0.81892,0.86529,0.8705,0.45247,1.549,1.17812,2.43827,0.000561279,0.000561279,0.000561279
69,1077.4,0.57082,0.509,1.05181,0.76421,0.9186,0.945,0.43349,1.60697,1.05818,2.53712,0.000544776,0.000544776,0.000544776
70,1091.9,0.6083,0.57898,1.0957,0.94569,0.85656,0.97,0.4786,1.68115,0.93183,2.61163,0.000528272,0.000528272,0.000528272
71,1106.44,0.5755,0.57396,1.15312,0.90171,0.98307,0.995,0.52739,1.61612,0.86732,2.50699,0.000511769,0.000511769,0.000511769
72,1121.48,0.5342,0.57078,1.06384,0.93813,0.98572,0.995,0.52178,1.55542,0.79788,2.29674,0.000495266,0.000495266,0.000495266
73,1136.24,0.52553,0.54696,1.04212,0.96321,0.87201,0.95333,0.51884,1.50746,0.83276,2.19216,0.000478762,0.000478762,0.000478762
74,1150.98,0.55915,0.51083,1.03514,0.84785,0.98615,0.945,0.53888,1.54606,0.89062,2.25214,0.000462259,0.000462259,0.000462259
75,1165.29,0.52594,0.54994,1.06679,0.88247,0.98213,0.945,0.53042,1.64581,1.08447,2.31639,0.000445756,0.000445756,0.000445756
76,1180.75,0.50686,0.4654,1.03192,0.85538,0.86214,0.87446,0.52259,1.60831,1.19429,2.27277,0.000429253,0.000429253,0.000429253
77,1195.59,0.53808,0.53529,1.00038,0.83183,0.87447,0.86653,0.51612,1.51262,1.04963,2.20266,0.000412749,0.000412749,0.000412749
78,1210.78,0.49946,0.50371,1.01453,1,0.82455,0.97,0.54603,1.44888,1.01828,2.17269,0.000396246,0.000396246,0.000396246
79,1225.56,0.54075,0.51231,1.06056,0.83834,0.85991,0.92833,0.53788,1.49041,1.07715,2.18841,0.000379743,0.000379743,0.000379743
80,1240.09,0.51416,0.49541,1.05663,0.793,0.85243,0.945,0.5366,1.49811,1.15322,2.19138,0.000363239,0.000363239,0.000363239
81,1255.04,0.6242,0.70034,1.18842,0.79107,0.72902,0.87,0.49233,1.53922,1.35428,2.1896,0.000346736,0.000346736,0.000346736
82,1269.11,0.52116,0.50617,1.01901,0.58879,0.75,0.77022,0.43013,1.58767,1.50712,2.18891,0.000330233,0.000330233,0.000330233
83,1283.59,0.493,0.47365,1.02995,0.54606,0.72452,0.77476,0.41659,1.68589,1.58639,2.27715,0.000313729,0.000313729,0.000313729
84,1298.18,0.57393,0.51899,1.18484,0.71881,0.625,0.81306,0.42086,1.58724,1.56538,2.23058,0.000297226,0.000297226,0.000297226
85,1312.84,0.49093,0.50214,1.03994,0.71945,0.69978,0.83181,0.44902,1.47746,1.48455,2.19838,0.000280723,0.000280723,0.000280723
86,1327.28,0.56887,0.60222,1.08165,0.76046,0.74331,0.84073,0.46566,1.50552,1.38373,2.28162,0.00026422,0.00026422,0.00026422
87,1340.92,0.50399,0.95168,1.07556,0.78445,0.74994,0.86851,0.45844,1.59225,1.29505,2.40283,0.000247716,0.000247716,0.000247716
88,1355.62,0.42929,0.424,1.01741,0.8003,0.75,0.89708,0.47239,1.55107,1.15983,2.32752,0.000231213,0.000231213,0.000231213
89,1370.58,0.3986,0.68951,0.99412,0.82751,0.97345,0.92208,0.56995,1.47724,1.02157,2.26145,0.00021471,0.00021471,0.00021471
90,1391.29,0.53051,0.5393,1.04963,0.83319,0.99328,0.92208,0.5707,1.41241,0.9512,2.25307,0.000198206,0.000198206,0.000198206
91,1406.53,0.4242,0.9102,1.07636,0.92547,0.75,0.92833,0.55525,1.47056,1.05292,2.24132,0.000181703,0.000181703,0.000181703
92,1420.54,0.41595,0.98828,1.05663,0.82256,0.9586,0.95333,0.56746,1.46635,0.93618,2.36813,0.0001652,0.0001652,0.0001652
93,1435.25,0.52374,0.6504,1.08546,0.82193,0.95241,0.95333,0.61096,1.439,0.90023,2.36616,0.000148696,0.000148696,0.000148696
94,1449.25,0.39175,0.42104,0.98449,0.97868,0.76651,0.95333,0.58392,1.43191,0.9246,2.33661,0.000132193,0.000132193,0.000132193
95,1467.85,0.35879,0.45175,1.03596,0.96334,0.75,0.91643,0.53618,1.45636,0.97551,2.2992,0.00011569,0.00011569,0.00011569
96,1488.49,0.39337,0.42728,1.0404,0.98014,0.77531,0.94143,0.55448,1.44704,0.99886,2.23393,9.91865e-05,9.91865e-05,9.91865e-05
97,1505.03,0.38766,0.43028,0.9964,0.98126,0.78187,0.94143,0.5205,1.45746,1.06715,2.24584,8.26832e-05,8.26832e-05,8.26832e-05
98,1521.38,0.34082,0.38063,0.96276,0.98196,0.79244,0.94143,0.52242,1.44939,1.11742,2.19103,6.61799e-05,6.61799e-05,6.61799e-05
99,1538.51,0.40976,0.39392,0.99191,0.98322,0.79216,0.94143,0.50838,1.47244,1.10769,2.2154,4.96766e-05,4.96766e-05,4.96766e-05
100,1553.47,0.39715,0.47838,0.94531,0.91633,0.86275,0.94143,0.50999,1.50466,1.07632,2.25205,3.31733e-05,3.31733e-05,3.31733e-05
