epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,1618.61,0.64078,0.51808,1.14238,0.93114,0.875,0.94583,0.57607,1.22023,0.82861,1.78994,0.000610789,0.000610789,0.000610789
66,1642.8,0.57105,0.50845,1.10303,0.91595,0.875,0.94583,0.60144,1.26933,0.75119,1.87367,0.000594286,0.000594286,0.000594286
67,1666.52,0.61556,0.49448,1.14441,0.84248,0.82955,0.81394,0.53753,1.40568,0.84223,2.12115,0.000577782,0.000577782,0.000577782
68,1690.23,0.55318,0.50104,1.12163,0.87234,0.82382,0.78791,0.5077,1.3056,1.01655,1.9163,0.000561279,0.000561279,0.000561279
69,1729.7,0.54945,0.47886,1.0844,0.90341,0.7856,0.79757,0.50669,1.30572,1.0985,1.8438,0.000544776,0.000544776,0.000544776
70,1759.44,0.54645,0.52427,1.1093,0.89513,0.78486,0.8824,0.59151,1.33457,0.97818,1.83588,0.000528272,0.000528272,0.000528272
71,1784.54,0.5647,0.53564,1.09591,0.92385,0.77674,0.87695,0.60634,1.33307,0.94953,1.83835,0.000511769,0.000511769,0.000511769
72,1809.77,0.5445,0.46557,1.08017,0.88947,0.78409,0.89747,0.57573,1.26587,0.90975,1.78424,0.000495266,0.000495266,0.000495266
73,1834.79,0.56939,0.49035,1.07966,0.9484,0.78409,0.89795,0.58512,1.27564,0.83098,1.80381,0.000478762,0.000478762,0.000478762
74,1861.85,0.50547,0.48719,1.05638,0.94029,0.78409,0.89146,0.57725,1.30498,0.79581,1.83234,0.000462259,0.000462259,0.000462259
75,1886.66,0.53587,0.59088,1.07351,0.82979,0.70401,0.83879,0.5461,1.3225,0.99712,1.90084,0.000445756,0.000445756,0.000445756
76,1910.59,0.51751,0.45296,1.07587,0.89682,0.73864,0.82098,0.55006,1.26999,0.99748,1.82,0.000429253,0.000429253,0.000429253
77,1934.7,0.56454,0.47399,1.0841,0.87808,0.78409,0.82521,0.56223,1.39284,0.88488,1.97112,0.000412749,0.000412749,0.000412749
78,1958.87,0.53756,0.48419,1.07994,0.8536,0.875,0.84879,0.51954,1.36208,0.938,1.97766,0.000396246,0.000396246,0.000396246
79,1983.66,0.51849,0.44692,1.06461,0.84771,0.86711,0.85284,0.53341,1.31652,0.89822,1.95635,0.000379743,0.000379743,0.000379743
80,2017.31,0.49583,0.4577,1.06313,0.90451,0.83533,0.85321,0.53352,1.343,0.93301,1.90996,0.000363239,0.000363239,0.000363239
81,2048.85,0.51116,0.49145,1.07016,0.85604,0.82955,0.90637,0.58075,1.23153,0.95273,1.76332,0.000346736,0.000346736,0.000346736
82,2072.64,0.50151,0.44384,1.0709,0.88073,0.78455,0.93036,0.60069,1.22688,0.83651,1.7396,0.000330233,0.000330233,0.000330233
83,2096.82,0.47406,0.46482,1.06181,0.88431,0.875,0.87023,0.56648,1.20374,0.77097,1.73468,0.000313729,0.000313729,0.000313729
84,2121.01,0.4845,0.44321,1.05034,0.92295,0.875,0.87224,0.57255,1.20458,0.7776,1.7484,0.000297226,0.000297226,0.000297226
85,2144.86,0.47373,0.43249,1.04988,0.93151,0.875,0.86248,0.56298,1.15441,0.77341,1.69344,0.000280723,0.000280723,0.000280723
86,2168.94,0.4449,0.41673,1.02804,0.92987,0.875,0.87423,0.56423,1.13197,0.81126,1.67257,0.00026422,0.00026422,0.00026422
87,2193.61,0.46548,0.40327,1.03528,0.936,0.87252,0.92643,0.57668,1.12502,0.79129,1.68975,0.000247716,0.000247716,0.000247716
88,2217.22,0.45862,0.40099,1.03502,0.9233,0.78409,0.90112,0.58096,1.14887,0.7894,1.71248,0.000231213,0.000231213,0.000231213
89,2241.79,0.45119,0.41172,1.01942,0.87708,0.82955,0.905,0.60246,1.17316,0.78628,1.71572,0.00021471,0.00021471,0.00021471
90,2270.24,0.46537,0.41262,1.03632,0.93729,0.78409,0.91342,0.60995,1.2023,0.75986,1.74395,0.000198206,0.000198206,0.000198206
91,2297.41,0.40059,0.54101,1.0165,0.92087,0.78409,0.91462,0.56943,1.20272,0.77178,1.78547,0.000181703,0.000181703,0.000181703
92,2324.36,0.3747,0.38248,1.02044,0.89437,0.82955,0.85213,0.57623,1.2817,0.85406,1.93906,0.0001652,0.0001652,0.0001652
93,2354.24,0.40612,0.37145,1.07884,0.86799,0.82955,0.83954,0.57355,1.29766,0.82707,2.01257,0.000148696,0.000148696,0.000148696
94,2379.79,0.38027,0.36917,1.03097,0.90247,0.82955,0.84861,0.59448,1.16717,0.81962,1.80886,0.000132193,0.000132193,0.000132193
95,2405.04,0.38117,0.33086,1.03733,0.90409,0.82955,0.8711,0.60369,1.1921,0.81907,1.79955,0.00011569,0.00011569,0.00011569
96,2430.53,0.35702,0.33064,0.97807,0.90575,0.82955,0.88985,0.62066,1.22418,0.80473,1.83066,9.91865e-05,9.91865e-05,9.91865e-05
97,2455.63,0.34715,0.32828,1.00054,0.90474,0.82955,0.89223,0.62035,1.23538,0.7313,1.85727,8.26832e-05,8.26832e-05,8.26832e-05
98,2480.91,0.34529,0.30531,0.99505,0.9033,0.82955,0.8916,0.59811,1.2024,0.70457,1.84558,6.61799e-05,6.61799e-05,6.61799e-05
99,2506.28,0.33863,0.29115,0.99484,0.89987,0.82955,0.89217,0.59817,1.16742,0.7106,1.82446,4.96766e-05,4.96766e-05,4.96766e-05
100,2530.34,0.3426,0.29815,0.96908,0.8999,0.82955,0.88688,0.59644,1.18751,0.71044,1.88245,3.31733e-05,3.31733e-05,3.31733e-05
